id,month,type,placename,state,state_abbrev,state_fips,countyname,countyfips,ideology,group,description
393,6,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Front door of residence vandalized with swastika drawing.
1023,6,Anti-Semitic Incident:Vandalism,Hamilton,New Jersey,NJ,,Mercer,21,,,Confidential
212,6,Extremist/Police Shootout,Belleville,Illinois,IL,17,St. Clair,163,Left Wing,National Revolutionary Black Panther,Police killed black nationalist Angelo Brown following a shootout. The police were responding to a disturbance call involving a man who was reportedly intoxicated and armed with a gun when they encountered Brown. Police returned fire after Brown fired shots at them.
2410,6,Anti-Semitic Incident:Vandalism,Staten Island,New York,NY,,Richmond,85,,,Jewish man targeted by passengers of vehicle who threw beverage at him.
932,6,Anti-Semitic Incident:Vandalism,Franklin,New Jersey,NJ,,Somerset,35,,,Swastika drawn on sidewalk in front of Jewish woman's house.
243,6,Anti-Semitic Incident:Vandalism,Oakland,California,CA,6,Alameda,1,,,Swastika and dollar sign carved into vehicle.
1257,6,Anti-Semitic Incident:Harassment,Omaha,Nebraska,NE,31,Douglas,55,,,Synagogue received bomb threat.
1605,6,Anti-Semitic Incident:Assault,Brooklyn,New York,NY,,Kings,47,,,Young male dressed in traditional Jewish attire physically assaulted and targeted with anti-Semitic remarks.
192,6,Anti-Semitic Incident:Harassment,Barre,Vermont,VT,50,Washington,23,,,Two local newspapers published anti-Semitic caricatures of a Republican candidate.
969,6,Anti-Semitic Incident:Harassment,Georgetown,Massachusetts,MA,,Essex,9,,,Jewish organization received multiple faxes containing anti-Semitic conspiracy theories.
356,6,Anti-Semitic Incident:Assault,Brooklyn,New York,NY,,Kings,47,,,Jewish woman verbally harassed with anti-Semitic remarks by another parent at school function.
396,6,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,"Fire started next to rabbi's residence, which also functions as Jewish community center for Torah study."
1843,6,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Male dressed in traditional Jewish attire struck by paintball outside his synagogue.
1837,6,Anti-Semitic Incident:Harassment,Olympia,Washington,WA,53,Thurston,67,,,Students received an email that denied the events of the Holocaust.
2397,6,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Confidential
881,6,Anti-Semitic Incident:Vandalism,Easton,Massachusetts,MA,,Bristol,5,,,Confidential
293,6,Anti-Semitic Incident:Vandalism,Boston,Massachusetts,MA,25,Suffolk,25,,,Building manager reported several anti-Semitic incidents including swastika graffiti.
1094,6,Anti-Semitic Incident:Vandalism,Houston,Texas,TX,48,Harris,201,,,Confidential
1918,6,Anti-Semitic Incident:Harassment,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,Individual was target of anti-Semitic harassment after writing an article about repealing the Second Amendment.
1861,6,Extremist Murder;Terrorist Plot/Attack;Extremist/Police Shootout,Orlando,Florida,FL,12,Orange,95,Islamist,ISIS,"Omar Mateen, 29, murdered 49 people and wounded 53 more during a shooting spree at Pulse, a gay nightclub. During a 911 call, Mateen swore allegiance to ISIS. Mateen was shot dead by police. One officer was injured in the attack."
39,6,Anti-Semitic Incident:Harassment,Allentown,Pennsylvania,PA,42,Lehigh,77,,,Vendor made anti-Semitic remarks to children who refused to purchase his product.
1876,6,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Eruv (enclosure that allows Jewish people to carry on Shabbat) vandalized.
2205,6,Anti-Semitic Incident:Vandalism,Merrick,New York,NY,36,Nassau,59,,,Anti-semitic remarks on tree.
890,6,Anti-Semitic Incident:Harassment,Fort Collins,Colorado,CO,8,Larimer,69,,,Journalist was victim of anti-Semitic harassment by white supremacist.
1465,6,Anti-Semitic Incident:Harassment,New York,New York,NY,36,Kings,47,,,
268,6,Anti-Semitic Incident:Harassment,Boca Raton,Florida,FL,12,Palm Beach,99,,,Jewish institution received anti-Semitic emails.
1265,6,Anti-Semitic Incident:Vandalism,Lakewood,New Jersey,NJ,34,Ocean,29,,,Two swastikas drawn on victim's car with marker.
999,6,Extremist Murder,Great Cacapon,West Virginia,WV,54,Morgan,65,Right Wing (Anti-Government),,"Erick David Schulte, a sovereign citizen and milita-style anti-government extremist, was arrested for the triple murder of his neighbors, possibly as a result of ongoing property disputes."
1369,6,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Jewish institution received fax containing anti-Semitic literature claiming Orthodox Jews collaborated with Nazis.
1368,6,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Confidential
2403,6,Anti-Semitic Incident:Harassment,Swampscott,Massachusetts,MA,25,Essex,9,,,Anti-Semitic post discovered on school educational game.
1085,6,Anti-Semitic Incident:Harassment,Rowley,Massachusetts,MA,25,Essex,9,,, while negotiating his salary.
2383,6,Terrorist Plot/Attack,Stockton,Utah,UT,49,Tooele,45,Right Wing (Anti-Government),,"William Keebler was arrested in June 2016 after allegedly attempting to set off a bomb at a Bureau of Land Management facility in Arizona. He was charged with one count of attempted damage to a federal facility by means of fire or explosive. In April 2018, he pleaded guilty to one count of attempted destruction of federal property by use of an explosive."
1452,6,Anti-Semitic Incident:Assault,Mamaroneck,New York,NY,36,Westchester,119,,, and physically assaulted by man while at bar.
652,6,Anti-Semitic Incident:Vandalism,Portland,Maine,ME,23,Cumberland,5,,,White supremacist symbol etched into synagogue building.
2649,6,Anti-Semitic Incident:Harassment,Weston,Connecticut,CT,,Fairfield,1,,,Confidential
1010,6,Anti-Semitic Incident:Harassment,Greenfield,Massachusetts,MA,,Franklin,11,,,Confidential
2153,6,Anti-Semitic Incident:Harassment,San Diego,California,CA,6,San Diego,73,,,Jewish organization received fax containing anti-Semitic literature claiming Orthodox Jews collaborated with Nazis.
2557,6,Anti-Semitic Incident:Vandalism,Warrington,Pennsylvania,PA,,Bucks,17,,,Elementary school sign vandalized with swastika.
1904,6,Anti-Semitic Incident:Harassment,Pembroke,Massachusetts,MA,,Plymouth,23,,, written in middle school student's yearbook.
1009,6,Anti-Semitic Incident:Harassment,Greenfield,Massachusetts,MA,,Franklin,11,,,Employees of local coffee shop were victims of anti-Semitic threats and harassment.
2036,6,Anti-Semitic Incident:Vandalism,East Rockaway,New York,NY,36,Nassau,59,,,Anti-semitic messages written on wall.
649,6,Anti-Semitic Incident:Harassment,Concord,New Hampshire,NH,33,Merrimack,13,,,Individual target of anti-Semitic harassment on social media.
1891,7,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,
2654,7,Anti-Semitic Incident:Vandalism,Westport,Connecticut,CT,9,Fairfield,1,,, spray painted in public pavillion.
2494,7,Terrorist Plot/Attack,Tucson,Arizona,AZ,4,Pima,19,Islamist,,"Mahin Khan plotted to attack an Air Force recruitment center in Tucson, AZ."
2356,7,Anti-Semitic Incident:Harassment,Stamford,Connecticut,CT,9,Fairfield,1,,,Confidential
8161,7,Extremist Murder,Hemet,California,CA,6,Riverside,65,Right Wing (White Supremacist),Coors Family Skins,"Noy Estel Boukes, a member of the Coors Family Skins racist skinhead gang, allegedly shot a man to death at the order of the Aryan Brotherhood because the victim had not paid alleged drug-related debts."
1844,7,Anti-Semitic Incident:Harassment,Omaha,Nebraska,NE,31,Douglas,55,,,"Networked printer in private home hacked, printed anti-Semitic, white supremacist flyers."
710,7,Terrorist Plot/Attack,Daytona Beach,Florida,FL,12,Volusia,127,Left Wing,,
2485,7,Anti-Semitic Incident:Vandalism,Toms River,New Jersey,NJ,34,Ocean,29,,,Swastika spray-painted on synagogue.
1225,7,Anti-Semitic Incident:Harassment,Lacey,New Jersey,NJ,,Ocean,29,,,
2704,7,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Confidential
1554,7,Anti-Semitic Incident:Harassment,Miami,Florida,FL,12,Miami-Dade,86,,,Confidential
1539,7,Anti-Semitic Incident:Vandalism,Mesa,Arizona,AZ,4,Maricopa,13,,,Swastikas spray-painted on individual's house.
2074,7,Anti-Semitic Incident:Vandalism,Riverside,California,CA,6,Riverside,65,,, graffiti found for third time on UC Riverside campus.
2307,7,Anti-Semitic Incident:Vandalism,Somerville,Massachusetts,MA,25,Middlesex,17,,,Swastika keyed into the side of car.
738,7,Anti-Semitic Incident:Harassment,Denver,Colorado,CO,8,Denver,31,,, by pro-ISIS hackers.
661,7,Anti-Semitic Incident:Vandalism,Coral Springs,Florida,FL,12,Broward,11,,,Swastika carved into cement.
647,7,Anti-Semitic Incident:Harassment,Sandy Springs,Georgia,GA,13,Fulton,121,,, by another resident of her Homeowner's Association.
347,7,Anti-Semitic Incident:Assault,San Francisco,California,CA,6,San Francisco,75,,,Elderly woman attacked in park by woman who threatened her with anti-Semitic slurs.
2037,7,Anti-Semitic Incident:Harassment,Rancho Mirage,California,CA,6,Riverside,65,,,Confidential.
33,7,Terrorist Plot/Attack,Alexandria,Virginia,VA,51,Alexandria city,510,Islamist,,Mohamed Bailor Jalloh was arrested after unsuccessfully attempting to purchase an AR-15 as part of a plot to murder U.S. military personnel.
2500,7,Extremist Murder,Turkey Creek,Louisiana,LA,22,Evangeline Parish,39,Right Wing (White Supremacist),Aryan Circle Motorcycle Club,"David Wayne Williams, leader of the Aryan Circle Motorcycle club, was charged with accessory to murder. Two additional AC members were also implicated in the murder."
15,7,Anti-Semitic Incident:Harassment,Albuquerque,New Mexico,NM,35,Bernalillo,1,,,Individual victim of anti-Semitic and racist harassment in their apartment complex.
1398,7,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,,Swastika painted on synagogue walls.
108,7,Anti-Semitic Incident:Harassment,Atlanta,Georgia,GA,13,Fulton,121,,,Receptionist received harassing anti-Semitic phone call.
2209,7,Anti-Semitic Incident:Harassment,San Marcos,California,CA,6,San Diego,73,,, written in middle school student's yearbook.
901,7,Anti-Semitic Incident:Harassment,Fort Lauderdale,Florida,FL,12,Broward,11,,,
1593,7,Anti-Semitic Incident:Harassment,Milwaukee,Wisconsin,WI,55,Milwaukee,79,,,A Jewish family victim of anti-Semitic harassment.
2634,7,Anti-Semitic Incident:Harassment,West Palm Beach,Florida,FL,12,Palm Beach,99,,,Restaurant server found anti-Semitic messages left on table.
1819,7,Anti-Semitic Incident:Harassment,Ocean,New Jersey,NJ,,Monmouth,25,,,Individual targeted with anti-Semitic Snapchat messages.
2031,7,Anti-Semitic Incident:Vandalism,Coram,New York,NY,36,Suffolk,103,,,
2703,7,Extremist Murder,Woodland,Washington,WA,53,Cowlitz,15,Right Wing (White Supremacist),,"Brent Luyster, 35, a long-time white supremacist, shot and killed three of his friends, possibly because he feared that authorities were building a weapons case against him, and he thought his friends might be collaborating with the investigators."
465,7,Anti-Semitic Incident:Assault,Boca Raton,Florida,FL,12,Palm Beach,99,,,Individual was the victim of anti-Semitic harassment.
2073,7,Anti-Semitic Incident:Vandalism,Riverside,California,CA,6,Riverside,65,,, found on the UC Riverside campus.
1086,7,Anti-Semitic Incident:Vandalism,Salem,Massachusetts,MA,25,Essex,9,,,Anti-Semitic graffiti found in public park.
195,7,Terrorist Plot/Attack;Extremist Murder;Extremist/Police Shootout,Baton Rouge,Louisiana,LA,22,East Baton Rouge Parish,33,Left Wing,,"Law enforcement killed anti-government extremist Gavin Eugene Long after he ambushed officers responding to a call about a suspicious person with an assault rifle. Long shot and killed three officers, and then in a second shootout at a different location, he injured three additional officers."
1327,7,Anti-Semitic Incident:Harassment,Howell,New Jersey,NJ,,Monmouth,25,,,
2,7,Anti-Semitic Incident:Harassment,Aberdeen,New Jersey,NJ,,Monmouth,25,,, and gave a Nazi salute to Jewish victim.
1474,7,Anti-Semitic Incident:Harassment,Paterson,New Jersey,NJ,34,Passaic,31,,,Anti-Semitic remarks made in reference to fire at national park.
1537,7,Anti-Semitic Incident:Harassment,Bethpage,New York,NY,36,Nassau,59,,,Playground vandalized with anti-Semitic messages.
2005,7,Anti-Semitic Incident:Vandalism,Princeton,New Jersey,NJ,34,Mercer,21,,,Chalk drawings of swastikas discovered on chalkboards throughout two resident halls.
1260,7,Anti-Semitic Incident:Harassment,Lakewood,New Jersey,NJ,34,Ocean,29,,, and other anti-Semitic slurs at Jewish woman sitting on her porch.
739,7,Anti-Semitic Incident:Harassment,Denver,Colorado,CO,8,Denver,31,,,Man entered synagogue and verbally harassed employees with anti-Semitic language.
2058,7,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Confidential.
1510,7,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,,Los Angeles,37,,,Two swastikas drawn on elevator door buttons in an apartment building.
1712,7,Anti-Semitic Incident:Vandalism,New Brunswick,New Jersey,NJ,34,Middlesex,23,,, written in black ink in student center bathroom.
2236,7,Anti-Semitic Incident:Harassment,Santa Fe,New Mexico,NM,35,Santa Fe,49,,,Confidential
349,7,Anti-Semitic Incident:Harassment,San Francisco,California,CA,6,San Francisco,75,,,Religious group held public meeting in park and discussed genocide of the Jews as a good thing.
1919,7,Anti-Semitic Incident:Harassment,Philadelphia,Pennsylvania,PA,42,Philadelphia,101,,,
1397,7,Anti-Semitic Incident:Vandalism,Los Angeles,California,CA,6,Los Angeles,37,,,Valuable object donated to the University of Southern California damaged by anti-Semitic graffiti.
1660,7,Anti-Semitic Incident:Vandalism,Mount Laurel,New Jersey,NJ,,Burlington,5,,,Swastika drawn in marker on Jewish person's mailbox.
1659,7,Anti-Semitic Incident:Vandalism,Mount Laurel,New Jersey,NJ,,Burlington,5,,,Home defaced with swastika graffiti.
2068,7,Anti-Semitic Incident:Vandalism,Great River,New York,NY,36,Suffolk,103,,,
217,7,Anti-Semitic Incident:Vandalism,Bellmore,New York,NY,36,Nassau,59,,,Car vandalized with swastika.
1658,7,Anti-Semitic Incident:Vandalism,Mount Laurel,New Jersey,NJ,,Burlington,5,,,Confidential
1061,7,Anti-Semitic Incident:Vandalism,Newton,Massachusetts,MA,25,Middlesex,17,,,Swastika made of blocks found outside church.
1266,7,Anti-Semitic Incident:Vandalism,Lakewood,New Jersey,NJ,34,Ocean,29,,,Swastika was drawn on Jewish school.
2082,7,Anti-Semitic Incident:Vandalism,Lindenhurst,New York,NY,36,Suffolk,103,,,Vehicle scratched and vandalized with swastika.
1371,7,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,6,Los Angeles,37,,,Synagogue received package containing anti-Semitic literature.
213,7,Anti-Semitic Incident:Vandalism,Bellevue,Washington,WA,53,King,33,,, written on car window.
1657,7,Anti-Semitic Incident:Vandalism,Mount Laurel,New Jersey,NJ,,Burlington,5,,,Jewish resident reported swastika drawn on outside wall of his residence.
334,7,Extremist Murder,Bristol,Tennessee,TN,47,Sullivan,163,Left Wing,,"Lakeem Keon Scott opened fire on police officers and civilians, killing one and injuring four others. He claimed he carried out the attack because he was upset about the deaths of African-Americans at the hands of authorities in Louisiana and Minnesota."
1900,7,Anti-Semitic Incident:Vandalism,Brooklyn,New York,NY,,Kings,47,,,Eleven Jewish people's tires slashed.
687,7,Extremist Murder;Extremist/Police Shootout;Terrorist Plot/Attack,Dallas,Texas,TX,48,Dallas,113,Left Wing,,"Micah Xavier Johnson, a black nationalist, opened fire on police officers guarding a protest, killing five and wounding nine more in retaliation for an earlier police shooting. During a subsequent standoff he said he wanted to kill white people, especially white police officers. He was killed by police during the standoff."
750,8,Anti-Semitic Incident:Vandalism,Denver,Colorado,CO,8,Denver,31,,,Real estate sign was vandalized with swastika graffiti.
20,8,Anti-Semitic Incident:Vandalism,Albuquerque,New Mexico,NM,35,Bernalillo,1,,,Swastika graffiti found on sidewalk at University of New Mexico.
8162,8,Extremist Murder,Jessup,Maryland,MD,24,Anne Arundel,3,Right Wing (White Supremacist),Maryland Aryan Brotherhood,Four members of the Maryland Aryan Brotherhood allegedly stabbed to death a member of a rival gang at Jessup Correctional Institution.
2154,8,Anti-Semitic Incident:Harassment,San Diego,California,CA,6,San Diego,73,,,Middle school teacher assigned an anti-Semitic and pseudo-historical book that demonized Israeli Jews.
2636,8,Anti-Semitic Incident:Harassment,West Palm Beach,Florida,FL,12,Palm Beach,99,,,Jewish institution received two faxes from different sources containing swastikas.
981,8,Anti-Semitic Incident:Harassment,Glendale,California,CA,6,Los Angeles,37,,, after his wallet was returned to him by a Jewish peer.
2520,8,Anti-Semitic Incident:Harassment,Los Angeles,California,CA,,Los Angeles,37,,,Confidential
1338,8,Anti-Semitic Incident:Harassment,Long Beach,California,CA,6,Los Angeles,37,,,Elementary school teacher performed Nazi salute to class during the United States Pledge of Allegiance.
